item,id,name,artist,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1988,2LhhnqrHPWvXYveZVHLKrd,Life's a Bitch (feat. AZ & Olu Dara),Nas,0.775,0.734,7,1,-5.41,0.215,0.00138,0.0,0.304,0.342,90.001,210840
1989,7G3lxTsMfSx4yarMkfgnTC,The World Is Yours,Nas,0.678,0.794,10,0,-6.186,0.14,0.274,1.68e-06,0.124,0.54,87.374,290573
1990,1AHfovSnGPVYKaahRtA0U6,The Message,Nas,0.614,0.543,5,1,-7.178,0.374,0.00776,3.28e-05,0.383,0.485,178.422,234093
1991,0QnGI4OgY8ReggLWvEXdgD,Street Dreams,Nas,0.752,0.611,11,0,-8.681,0.315,0.21,0.0,0.778,0.746,90.993,279933
1992,5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That) (feat. Lauryn Hill),Nas,0.879,0.564,10,0,-7.682,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,282373
1993,42qK1JWm8fDy3qHZbIZNuQ,Purple,Nas,0.865,0.595,11,0,-6.705,0.227,0.0377,0.0,0.0877,0.819,96.948,219467
1994,0LAlDN9m1VodUMl6Ww1cm1,Oochie Wally - Remix,Nas,0.64,0.721,7,1,-6.955,0.322,0.0564,0.000842,0.774,0.714,93.346,297907
1995,2VqjCBJ4AxpDTrNRKhL0Pw,You Owe Me (feat. Ginuwine),Nas,0.867,0.487,1,1,-14.044,0.266,0.167,0.0,0.108,0.696,110.026,287907
1996,09wQdd0JQbkp9yKfRfwhjG,Got Ur Self A Gun,Nas,0.699,0.869,11,0,-4.263,0.238,0.0118,0.0,0.0982,0.616,93.612,228627
1997,6MMuI4k4Vs5ghtDH5i2hBg,One Mic,Nas,0.783,0.608,0,0,-5.742,0.361,0.0574,0.0,0.102,0.429,91.672,268667
1998,1dKYPeLdWszEGqLrdhNKTf,Nobody Does It Better,Nate Dogg,0.598,0.577,0,1,-7.671,0.126,0.45,0.0,0.131,0.115,183.666,270400
1999,1e2iPshSdRSBl7DokG94ZB,Your Woman Has Just Been Sighted (Ring the Alarm) (feat. Jermaine Dupri),Nate Dogg,0.94,0.577,0,1,-5.375,0.21,0.306,5.65e-05,0.84,0.689,98.018,241773
2000,67SnNGW8kH366XFFk7NmBj,Ditty Dum Ditty Doo (feat. Snoop Dogg & Tha Eastzidaz),Nate Dogg,0.805,0.772,11,0,-6.179,0.309,0.604,7.31e-06,0.122,0.792,104.813,267600
2001,2212oBX0YELcs0sr6DqGer,Music & Me,Nate Dogg,0.905,0.414,8,0,-8.112,0.0615,0.105,0.000366,0.0914,0.758,99.133,240627
2002,1SyQ6t9RdRBK0QUCS6a797,Hip Hop Hooray,Naughty By Nature,0.862,0.642,6,0,-13.652,0.101,0.102,0.0,0.272,0.765,99.2,267267
2003,19QKzuW4mgq2Kuu7aHa4Ll,O.P.P. (Re-Recorded),Naughty By Nature,0.776,0.968,4,0,-4.25,0.0914,0.00147,0.0,0.204,0.667,97.765,250173
2004,4dbZObCjUs95HtmEHfKbnU,Feel Me Flow,Naughty By Nature,0.817,0.817,8,0,-4.911,0.135,0.098,1.61e-06,0.0798,0.854,90.194,212760
2005,1jzZxOYrhSgowlEbc22JBF,St. Louie,Nelly,0.855,0.644,2,1,-7.109,0.231,0.0489,0.0,0.34,0.868,168.813,267360
2006,3wMUvT6eIw2L5cZFG1yH9j,Country Grammar (Hot Shit),Nelly,0.865,0.664,2,1,-6.822,0.108,0.00689,0.0,0.142,0.565,162.831,287000
2007,3Gf5nttwcX9aaSQXRWidEZ,Ride Wit Me,Nelly,0.85,0.7,7,1,-6.49,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,291782
2008,4bUfMNNmiCmPXVyWzIfKeZ,E.I.,Nelly,0.834,0.481,2,0,-7.824,0.188,0.0732,0.0,0.0934,0.406,89.849,285907
2009,0rceuwdoOmzDr90MuN1vxz,Tho Dem Wraps,Nelly,0.656,0.795,2,1,-6.859,0.0754,0.0026,0.0068,0.275,0.476,179.643,248467
2010,7gYkDZ3CYq9KO0aZMrAFrY,Wrap Sumden,Nelly,0.829,0.81,0,1,-5.484,0.0762,0.0387,0.0,0.317,0.905,99.326,255733
2011,0ptmBzEt6qslc4G5Iw0Y0E,Luven Me,Nelly,0.843,0.551,0,1,-6.958,0.156,0.316,0.0,0.0636,0.962,83.511,247133
2012,04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,0.956,0.745,11,0,-4.753,0.12,0.206,0.0,0.0615,0.912,107.075,228240
2013,1T1ZUKX4X87tVLaBGjwFv4,Gigolo (feat. R. Kelly),Nick Cannon,0.896,0.552,4,0,-6.11,0.102,0.273,0.0,0.0662,0.657,93.001,237840
2014,5ZKVNTG7yu7gbX4vryqS2X,Nothin',N.O.R.E.,0.791,0.863,3,0,-6.118,0.151,0.317,1.13e-06,0.27,0.742,97.035,264653
2015,2FaZoB6xQohJKWmq8KlYke,Superthug,N.O.R.E.,0.845,0.921,7,1,-4.711,0.188,0.00766,9.77e-06,0.0419,0.363,95.838,300360
2016,33cj3BIft6dg4Suigy8CuN,I'd Rather Fuck You,N.W.A.,0.466,0.793,11,0,-6.945,0.164,0.0257,0.0,0.11,0.661,163.981,237373
2017,6NLLIPKjqFRnbCorRNTEHe,Express Yourself - Remix,N.W.A.,0.852,0.803,6,0,-6.929,0.264,0.00204,0.0,0.121,0.752,96.2,261400
2018,5n8Aro6j1bEGIy7Tpo7FV7,Fuck Tha Police,N.W.A.,0.859,0.75,8,0,-8.325,0.303,0.0193,0.0,0.0538,0.857,98.691,345717
2019,1pOIpxfrQ8AszXZdKR3aH3,Gangsta Gangsta,N.W.A.,0.894,0.698,6,0,-8.264,0.275,0.0279,3.56e-06,0.329,0.695,98.104,336917
2020,3ABG1UQTk0eLYUAeWkmfMi,Shimmy Shimmy Ya,Ol' Dirty Bastard,0.814,0.481,0,1,-5.183,0.245,0.097,3.83e-05,0.0495,0.193,96.252,161400
2021,6YYd5MLpu45J0uLrMdivF7,Got Your Money (feat. Kelis),Ol' Dirty Bastard,0.934,0.459,1,1,-7.654,0.189,0.0516,0.0,0.222,0.697,103.04,239547
2022,1m3YR95r3ZuLtu66T8l4Ab,Boom Boom Boom - Don't Break My Balls Mix,The Outhere Brothers,0.755,0.804,7,1,-8.931,0.188,0.0056,9.73e-05,0.173,0.647,129.916,253200
2023,0shK5iZQppbHPQYiy60xs9,Rosa Parks,Outkast,0.792,0.701,6,0,-7.198,0.283,0.105,0.0,0.761,0.251,103.89,324373
2024,6bUNEbXT7HovLW6BgPCBsb,Roses,Outkast,0.751,0.708,0,1,-5.653,0.0545,0.0482,1.85e-05,0.107,0.509,108.97,369573
2025,6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean",Outkast,0.725,0.64,5,0,-7.905,0.332,0.0281,0.0,0.099,0.915,166.028,240027
2026,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Outkast,0.843,0.806,4,0,-5.946,0.269,0.143,0.0,0.0771,0.613,94.948,270507
2027,3WibbMr6canxRJXhNtAvLU,B.O.B. - Bombs Over Baghdad,Outkast,0.746,0.978,9,1,-5.324,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,304227
2028,02GwPAncasVL82yC7y2hmN,Raise Up,Petey Pablo,0.735,0.844,1,1,-5.215,0.167,0.142,0.0,0.319,0.742,156.069,286427
2029,4UNhyW0R7qylxrF6Z0q2Tb,Freek-A-Leek,Petey Pablo,0.737,0.697,2,1,-3.716,0.254,0.0756,0.0,0.359,0.662,104.917,235187
2030,0XgpiStoxq1IJncYlPrvZ5,Runnin',The Pharcyde,0.754,0.785,10,0,-8.178,0.18,0.0287,0.00144,0.319,0.821,94.123,296267
2031,3ZI94oaQBva1OK6DmpIGG7,Ghetto Supastar (That Is What You Are),Pras Michel,0.819,0.638,1,0,-8.849,0.201,0.04,0.0,0.182,0.618,99.906,265867
2032,31KK3pcPclmIt087tPuwMr,Vivrant Thing,Q-Tip,0.924,0.75,9,1,-6.582,0.0418,0.007,0.000198,0.0638,0.672,99.034,190827
2033,683hRieVmYdAhVA1DkjSAk,Space Jam,Quad City DJ's,0.798,0.952,11,0,-4.78,0.0401,0.064,0.000513,0.287,0.843,132.031,304960
2034,2p9sprAX27D6U5cuSE9NsM,When I B On Tha Mic,Rakim,0.836,0.484,2,1,-7.332,0.327,0.0454,0.0,0.0557,0.839,95.941,222933
2035,22QUY8b8OjEk2uBcyPUOjC,Playaz Club,Rappin' 4-Tay,0.866,0.372,11,0,-12.75,0.176,0.0105,0.00246,0.0779,0.646,99.956,266333
2036,3wQ5GjgkmtHacx00hJiU8q,Top Of The World (feat. Barrington Levy & k-os),Rascalz,0.803,0.771,11,0,-2.622,0.103,0.427,5.1e-05,0.0737,0.59,91.26,288707
2037,5dNfHmqgr128gMY2tc5CeJ,Ignition - Remix,R. Kelly,0.795,0.523,1,1,-7.165,0.0423,0.061,0.0,0.0914,0.855,133.024,186067
2038,77S8pBH3ilaDIPmTJkRNQn,"Fiesta (feat. Jay-Z, Boo & Gotti) - Remix",R. Kelly,0.92,0.487,10,0,-5.578,0.182,0.0103,0.0,0.0411,0.806,92.836,241400
2039,6HxweNytuEQdmGeVtZPZz3,The Seed (2.0),The Roots,0.758,0.957,7,1,-2.281,0.0357,0.039,0.0,0.133,0.966,111.121,267933
2040,2WfhlEjoUII31H6imnQdvF,No More,Ruff Endz,0.839,0.641,10,0,-5.669,0.0858,0.0324,4.56e-06,0.0602,0.927,97.004,242560
2041,58jV4YBV2WpCb00gJfht9a,Down Bottom,Ruff Ryders,0.72,0.851,8,0,-6.572,0.159,0.00967,0.0,0.168,0.821,144.595,295827
2042,7trv6zFBS6YUuJsZf5U8uE,What Ya Want,Ruff Ryders,0.827,0.847,2,1,-6.089,0.222,0.0478,0.0,0.0691,0.769,91.278,261707
2043,0Db1a7sL9MOjXgO5Z7zRM4,Jigga My Nigga,Ruff Ryders,0.76,0.775,1,1,-4.194,0.42,0.0273,0.0,0.245,0.836,86.773,279960
2044,6qUEOWqOzu1rLPUPQ1ECpx,Walk This Way (feat. Aerosmith),Run–D.M.C.,0.761,0.711,9,1,-7.989,0.0604,0.0174,0.000101,0.0652,0.947,105.448,310387
2045,2wxO3ZydJTZRi4Bbc02q7i,Smile,Scarface,0.7,0.402,5,0,-9.93,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600
2046,3wQ8RcbLwNRH53FelAVCkX,Where I Wanna Be,Shade Sheist,0.837,0.568,8,1,-6.899,0.0574,0.0514,0.0203,0.0781,0.429,96.899,260027
2047,2MNQMtZbOb7rBWli3TSok0,Bad Boyz (feat. Barrington Levy),Shyne,0.788,0.594,6,0,-4.864,0.336,0.0249,1.65e-05,0.0534,0.691,83.84,228907
2048,70fwL8BxBBR3YcOPo9iS2h,That's Gangsta,Shyne,0.716,0.794,10,0,-4.441,0.261,0.00479,0.000789,0.0468,0.781,93.634,223827
2049,1SAkL1mYNJlaqnBQxVZrRl,Baby Got Back,Sir Mix-A-Lot,0.926,0.669,1,1,-11.271,0.301,0.0051,0.0,0.0887,0.642,128.462,262827
2050,0QMHVTnrFTQJoaqmkdsKhT,I Wish - Radio Edit,Skee-Lo,0.715,0.738,7,1,-10.139,0.157,0.00826,0.0,0.26,0.573,97.877,252307
2051,39QBkWKnap8wRSW4WB9OK0,Gin and Juice,Snoop Dogg,0.603,0.762,4,0,-7.744,0.285,0.0953,1.53e-05,0.478,0.379,94.726,211867
2052,0eO8MW9YSTK3CjdaTYKlhF,Who Am I (What’s My Name)?,Snoop Dogg,0.734,0.735,7,1,-6.201,0.065,0.000813,3.25e-05,0.559,0.729,96.806,246200
2053,3g1mP8c79KbkWDhED5tyKZ,Ain’t No Fun (If The Homies Can’t Have None),Snoop Dogg,0.856,0.722,5,0,-6.124,0.076,0.133,0.000485,0.168,0.719,100.192,246400
2054,5Sm1X46tna50RstHZvw072,Bitch Please,Snoop Dogg,0.869,0.697,7,1,-4.639,0.187,0.00838,0.0,0.297,0.804,95.03,234533
2055,0NdxbFFknA7kQ4E2zvJfey,Let's Get Blown,Snoop Dogg,0.94,0.621,4,0,-4.615,0.199,0.402,0.079,0.245,0.694,106.001,280680
2056,4HSAJpNocVNJbwbQvtCMdO,Signs,Snoop Dogg,0.934,0.706,7,1,-5.317,0.178,0.0305,0.000121,0.136,0.614,112.962,236480
2057,41sLy8IQUSgvjjeW2CN0vc,That's That Shit,Snoop Dogg,0.866,0.63,9,0,-4.795,0.172,0.0199,0.0,0.036,0.75,82.044,257640
2058,4UprL40OVADveANAtCNrIa,Boss' Life,Snoop Dogg,0.683,0.848,0,1,-4.498,0.306,0.111,0.0,0.378,0.59,90.575,202680
2059,6dqE95KU5yVcqDkgEt3TIm,Hennesey N Buddah,Snoop Dogg,0.842,0.689,2,1,-4.258,0.234,0.0361,0.0,0.277,0.648,99.01,251533
2060,2LjiPAQOVazT8sRyXL3XRs,Informer,Snow,0.763,0.742,6,0,-10.975,0.188,0.0984,0.0,0.38,0.483,98.145,268910
2061,5BMHuTjHYqBHkiHRGLxVZb,Legal - feat. Alex Metcalf; Explicit,Snow,0.883,0.74,7,1,-5.664,0.102,0.00352,1.32e-05,0.3,0.717,88.401,203667
2062,7cFpB4ozcSwXuhqjvNbrbP,Good Times,Styles P,0.697,0.761,11,0,-7.647,0.302,0.157,0.0,0.789,0.666,81.728,211493
2063,3oWXoSkjdbTlQlteizN7Hb,Whoomp! There It Is - Radio Edit,Tag Team,0.798,0.639,4,0,-7.391,0.0424,0.00141,0.0,0.0836,0.421,129.443,225267
2064,1LM6EReMkAxuDXDF26ekl2,Get By,Talib Kweli,0.662,0.928,2,1,-4.688,0.377,0.00324,0.0,0.17,0.775,90.509,227427
2065,10IGu1uM94JXQkEe49Xmev,"New York, New York",Tha Dogg Pound,0.747,0.557,9,1,-6.083,0.274,0.0237,2.68e-05,0.122,0.692,174.696,290528
2066,6prKHhjQS7vc1YKLI77cQJ,Got Beef,Tha Eastsidaz,0.869,0.772,1,1,-4.7,0.17,0.164,0.0,0.0857,0.812,89.918,251333
2067,2EduiM2UNwjCC7PsLxnOCH,Sippin On Some Syrup (feat. UGK (Underground Kingz) & Project Pat),Three 6 Mafia,0.944,0.84,11,1,-4.141,0.108,0.00922,0.0,0.0921,0.89,136.019,261973
2068,4oDcVoJb3xYz5RDyBzkRJY,Bury Me A G,Thug Life,0.744,0.849,4,0,-8.061,0.326,0.409,0.0,0.251,0.621,97.995,298867
2069,63gHnuI9MzZA4lLob8t9IY,Pour Out A Little Liquor,Thug Life,0.705,0.71,1,1,-8.208,0.287,0.122,0.0,0.656,0.647,87.994,209467
2070,0ZU0XSkAUFqHxiXDMU5FzB,How Long Will They Mourn Me?,Thug Life,0.81,0.613,1,1,-7.503,0.113,0.0624,0.0,0.353,0.45,87.042,232947
2071,469Miaz6rIPk68XBhDF05C,Cradle To The Grave,Thug Life,0.771,0.798,2,1,-5.94,0.263,0.109,0.0,0.149,0.473,84.923,373360
2072,1VMEPKqEIDy935C8XX2Qoo,I'm Serious (feat. Beenie Man) - Club Mix,T.I.,0.825,0.74,11,0,-4.35,0.24,0.0109,0.0,0.0763,0.643,103.005,207600
2073,0CAJdthKDdRjB2h8YOguN6,What You Know,T.I.,0.551,0.81,11,1,-4.365,0.0344,0.0155,0.0,0.169,0.332,73.464,274333
2074,00qpe8j0FiQhMzPP8asBwP,Be Easy,T.I.,0.584,0.732,1,0,-5.276,0.236,0.00198,0.0,0.116,0.361,155.033,198027
2075,7pjl3P3jnqdItN1beCrJS1,Let's Get Away,T.I.,0.567,0.826,10,0,-4.678,0.443,0.342,0.0,0.135,0.726,84.814,278720
2076,33j4CLU9UyRjO63ry5J61Q,24's (Vocals Only),T.I.,0.739,0.725,6,1,-4.301,0.203,0.227,0.0,0.0991,0.582,162.06,282907
2077,5Rkbnhwkb6oiqq1HQcXirN,Rubber Band Man,T.I.,0.601,0.768,8,1,-5.712,0.386,0.141,0.0,0.482,0.634,152.45,347507
2078,3CcvahnsiArpTHYQEWV2Au,Bring Em Out,T.I.,0.759,0.891,11,1,-2.983,0.257,0.0298,0.0,0.141,0.587,98.579,216707
2079,5ra5c4NPCA4szK6hBbMs4u,Drop (feat. Fatman Scoop),Timbaland & Magoo,0.958,0.562,3,0,-10.408,0.217,0.46,0.0,0.779,0.857,117.013,360693
2080,2Y28AeUQPTx6UqWJImdPTf,Indian Flute (feat. Sebastian & Raje Shwari),Timbland and Magoo,0.565,0.499,11,0,-11.49,0.366,0.265,0.0745,0.877,0.771,87.908,201813
2081,0gljI0CtjpdZK6ecidfxto,Wild Thing,Tone-Loc,0.943,0.685,7,1,-11.903,0.188,0.000507,8.56e-06,0.0604,0.813,125.515,263573
2082,0OHC71Ki4gzrVLfKFSjfMj,Call Me,Too $hort,0.897,0.463,4,0,-5.116,0.346,0.16,5.14e-05,0.0529,0.584,84.991,300333
2083,2rk3AgXDEYQqu241kRyR3t,Shake That Monkey (feat. Lil' Jon & The EastSide Boyz),Too $hort,0.915,0.74,0,1,-5.991,0.145,0.000803,1.89e-05,0.322,0.524,100.006,278787
2084,3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,0.848,0.666,0,1,-6.547,0.274,0.173,0.000699,0.129,0.744,96.662,251573
2085,7x6SuiiH3fcrsAgfkp2OwQ,Sugar (Gimme Some) [feat. Cee-Lo & Ludacris],Trick Daddy,0.822,0.673,4,0,-6.141,0.228,0.144,0.0,0.323,0.85,120.02,245107
2086,1wLhwzPAtze5JT8qqXlqaO,Take It to da House,Trick Daddy,0.935,0.78,6,0,-5.795,0.197,0.0158,0.0,0.164,0.918,123.895,226160
2087,4vByq0ENplmS7kXAVOVNvq,Pimp On (feat. 8 Ball & Too Short),Twista,0.681,0.72,6,0,-1.736,0.279,0.438,0.0,0.288,0.912,185.353,242493
2088,1boHm9rjmvzxpJASd9dnGK,Slow Jamz (feat. Kanye West & Jamie Foxx),Twista,0.561,0.764,2,0,-6.645,0.138,0.373,0.0,0.157,0.598,145.158,212147
2089,2tOZtdbkAMQASWokLvSlzj,Overnight Celebrity,Twista,0.828,0.792,10,0,-5.435,0.179,0.182,0.0,0.281,0.777,134.199,233360
2090,11d9oUiwHuYt216EFA2tiz,Ice Ice Baby,Vanilla Ice,0.98,0.535,2,1,-16.035,0.058,0.027,1.68e-06,0.104,0.675,115.744,271467
2091,7nYvUtkQMx1v80S2FH2s9J,Regulate,Warren G,0.849,0.521,11,0,-12.999,0.216,0.304,1.65e-06,0.115,0.763,95.265,248867
2092,628oXeFNeQUQnq0NUF6zJ3,The Streets - Re-Twist,WC,0.92,0.811,4,0,-2.899,0.119,0.167,0.00406,0.0929,0.617,97.119,227867
2093,65iyI1iybyv5ecsfBHSdUf,Gangsta Nation,Westside Connection,0.843,0.7,9,0,-3.249,0.26,0.127,0.0,0.876,0.675,95.05,293053
2094,3ENXjRhFPkH8YSH3qBXTfQ,Gettin' Jiggy Wit It,Will Smith,0.882,0.874,6,1,-4.518,0.141,0.0173,1.84e-06,0.152,0.842,107.88,227933
2095,5n276uEKrEFohrt42pP8Tf,Miami,Will Smith,0.879,0.538,1,1,-6.144,0.112,0.0323,8.6e-06,0.046,0.896,108.155,197560
2096,47K1H78GqQI0Su4kEraJuU,Just The Two Of Us,Will Smith,0.824,0.634,5,0,-5.835,0.0705,0.131,0.0,0.357,0.61,94.574,315507
2097,3r8zHBKt94xO1vwiWNCfsB,Men In Black - From Men In Black Soundtrack,Will Smith,0.802,0.577,5,0,-8.505,0.0653,0.0905,0.000758,0.0915,0.684,107.539,225133
2098,78ZzF9pK3foniEnK64XzX5,Wild Wild West - Album Version - No Intro,Will Smith,0.846,0.659,10,0,-6.888,0.0809,0.0615,0.0,0.297,0.622,107.014,245533
2099,4dY4JVC0Q9CwpeZ6JAclIc,Rump Shaker,Wreckx-N-Effect,0.888,0.822,5,0,-6.843,0.219,0.0025,0.0197,0.303,0.233,102.753,312360
2100,7IwURvEfVcdxUCjLKUu6sv,"Shame On a Nigga (feat. Raekwon, Ol' Dirty Bastard & Method Man)",Wu-Tang Clan,0.889,0.466,1,1,-10.74,0.36,0.0854,7.37e-06,0.384,0.403,100.17,177067
2101,24vNw0Z0srb4zYXwrakw8E,"Wu-Tang Clan Ain't Nuthing ta F' Wit (feat. RZA, Inspectah Deck & Method Man)",Wu-Tang Clan,0.826,0.566,10,0,-10.747,0.311,0.199,0.0,0.356,0.655,99.131,216133
2102,119c93MHjrDLJTApCVGpvx,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",Wu-Tang Clan,0.479,0.549,11,0,-10.551,0.373,0.57,0.0235,0.127,0.576,180.985,252187
2103,1zUpNXz22EFtljQX3WPDzQ,"Gravel Pit (feat. RZA, Method Man, Ghostface Killah, Raekwon & U-God)",Wu-Tang Clan,0.792,0.744,7,1,-7.18,0.241,0.18,0.0,0.331,0.529,120.985,273267
2104,7A86mTHy1rAlumnfCFop92,It Doesn't Matter (feat. Dwayne Johnson & Melky Sedeck),Wyclef Jean,0.838,0.611,2,1,-9.199,0.194,0.00231,0.0,0.0675,0.63,114.968,237627
2105,0T4YDyl4MbMcnmhEDfk1Uj,Multiply (feat. Nate Dogg),Xzibit,0.915,0.719,11,0,-6.411,0.161,0.0285,0.0,0.0444,0.799,97.614,248107
2106,4Uz9EACPIzjSfk6moHrkq6,Front 2 Back,Xzibit,0.772,0.86,8,0,-4.227,0.335,0.305,0.0,0.305,0.79,96.977,182467
2107,5stZnlPMYz3Ba8Hbo3ajlP,X,Xzibit,0.936,0.678,4,0,-3.012,0.21,0.0795,0.0,0.0838,0.822,96.911,255640
2108,2jKoVlU7VAmExKJ1Jh3w9P,"Alkaholik (feat. Erik Sermon, J Ro & Tash)",Xzibit,0.893,0.514,11,1,-5.08,0.283,0.18,0.0,0.0596,0.787,95.848,219160
2109,1RPhSs2lDYKjDsELKtPvQd,Get Your Walk On,Xzibit,0.909,0.74,1,1,-2.361,0.26,0.0562,0.0,0.0593,0.802,97.855,219840
2110,0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,Akon,0.866,0.454,0,1,-9.383,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067
2111,31bf9SEOppLU6lQ85d8om6,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & Mýa),Pras,0.818,0.653,1,1,-8.396,0.204,0.0335,5.46e-06,0.22,0.533,99.931,261133
2112,03zKaDgT5rL9eYTm2c0WTX,Part II,Method Man,0.775,0.837,10,0,-4.965,0.39,0.0383,0.0,0.315,0.807,95.86,244600
2113,4VQNCzfZ3MdHEwwErNXpBo,All Eyez On Me (ft. Big Syke),2Pac,0.872,0.723,1,1,-5.968,0.247,0.0293,0.0,0.327,0.843,93.279,307773
2114,1UcQGGoCVTHh0OOZcX8mtC,Pony - Single Version,Ginuwine,0.752,0.579,8,0,-10.284,0.0913,0.0021,0.0453,0.109,0.967,142.025,252253
2115,17q0RuKX7EcMaEkTAmCThy,Lighters Up - Nationwide Version,Lil' Kim,0.624,0.766,9,1,-6.31,0.396,0.00494,0.0,0.107,0.714,91.727,262640
2116,5q186AzhWeOEoFnApajHgR,Bling Bling,B.G.,0.868,0.964,2,1,-3.72,0.111,0.0467,1.51e-05,0.0708,0.868,98.913,312960
2117,0W2mz7mvaBaEsC4rmoRNPn,Slam,Onyx,0.876,0.71,11,1,-12.908,0.347,0.0654,0.00312,0.918,0.724,98.305,218333
2118,72LDmbkNgeHcsaBhjSaFPA,Magic Stick,Lil' Kim,0.849,0.498,2,1,-7.872,0.272,0.116,4.49e-05,0.268,0.502,92.98,359973
2119,4fukZMkYV1JgJ68NegVLtN,Dope Man,N.W.A.,0.773,0.735,11,0,-9.461,0.305,0.0288,0.0,0.19,0.818,176.415,378373
2120,4G3dZN9o3o2X4VKwt4CLts,Passin' Me By,The Pharcyde,0.759,0.756,4,0,-8.145,0.266,0.0903,2.36e-06,0.265,0.613,87.059,303493
2121,00da5UpHHr2CcmAedVX3Be,"Baby, I'm Back",Baby Bash,0.901,0.391,9,0,-4.421,0.0935,0.0476,0.0,0.102,0.77,100.016,219187
2122,7q6lr1W6cmGWijl5kCv5RG,Real Muthaphuckkin G's,Eazy-E,0.735,0.797,11,0,-4.611,0.285,0.0174,0.0,0.62,0.731,170.444,332627
2123,0CMgg7xeATgHXd9MmpO6rU,Let's Play House,Tha Dogg Pound,0.809,0.73,10,0,-5.745,0.0956,0.1,0.00303,0.0533,0.821,91.364,204521
2124,6fqqAsCYfDOtXAD8Ydo06K,Tipsy - Club Mix,J-Kwon,0.925,0.741,9,0,-5.827,0.315,0.0653,0.0,0.044,0.654,93.04,247107
2125,6uzesxG4dlBg3faZmzL6Qs,The Setup,Obie Trice,0.908,0.738,1,1,-4.933,0.271,0.143,0.0,0.0829,0.79,95.954,193000
2126,2S2x5N5VJNn7vqYukvoFFC,How Do U Want It (ft. K-Ci & JoJo),2Pac,0.762,0.838,8,1,-3.701,0.0963,0.033,0.0,0.0623,0.73,92.482,287547
2127,6LwrEZNkvFTOypNwSLjuaJ,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),2Pac,0.849,0.904,8,1,-4.78,0.138,0.0248,5.11e-05,0.0545,0.854,99.258,246533
2128,1ofhfV90EnYhEr7Un2fWiv,Changes,2Pac,0.865,0.665,7,1,-6.289,0.073,0.0453,0.0,0.224,0.331,111.113,268827
2129,3ia3dJETSOllPsv3LJkE35,California Love - Original Version,2Pac,0.763,0.85,7,1,-3.052,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,284907
2130,0Z2J91b2iTGLVTZC4fKgxf,Hit 'Em Up - Single Version,2Pac,0.916,0.844,7,1,-3.967,0.236,0.0394,0.0,0.0778,0.586,95.19,312627
2131,6tDxrq4FxEL2q15y37tXT9,Dear Mama,2Pac,0.773,0.54,6,1,-7.123,0.103,0.371,0.0,0.131,0.322,84.115,280000
2132,791YTMSeD7SPGWHLIe61ew,Brenda's Got A Baby,2Pac,0.67,0.496,5,0,-14.029,0.0907,0.0275,0.0,0.104,0.713,166.758,233467
2133,3j9UIPpivEXyfV67agjXKH,"All About U (ft. Nate Dogg, Snoop Dogg, Fatal, Yani Hadati)",2Pac,0.856,0.793,2,1,-4.003,0.134,0.0655,0.0,0.314,0.761,103.208,276813
2134,1qZqFtSINOOmjYH1UE9805,Life Goes On,2Pac,0.644,0.846,7,1,-5.443,0.275,0.124,0.0,0.353,0.503,79.182,301600
2135,7sKt5Y2zJpYw78iAxndB8y,Only God Can Judge Me (ft. Rappin' 4-Tay),2Pac,0.802,0.787,11,0,-6.009,0.206,0.00127,0.000181,0.0763,0.806,90.189,296907
2136,70uktTEq3AiRQAtqdl20qG,I Ain't Mad At Cha (ft. Danny Boy),2Pac,0.737,0.682,5,0,-5.872,0.258,0.0149,5.36e-06,0.401,0.671,170.215,293667
2137,1zB0kXKLQr7tYifth69jlG,"Picture Me Rollin' (ft. Danny Boy, CPO, Big Syke)",2Pac,0.834,0.759,7,1,-4.918,0.135,0.0278,0.0,0.471,0.438,95.927,314720
2138,3eBBbAEBQdr6tkUUd8gyuQ,Thugz Mansion - 7 Remix,2Pac,0.703,0.639,5,0,-6.183,0.281,0.299,0.0,0.139,0.893,87.908,247600
2139,3jdh7YQBCxykbhL7z0Ehu5,Runnin' (Dying To Live),2Pac,0.531,0.799,10,0,-2.76,0.414,0.0459,0.000172,0.331,0.631,165.964,230787
2140,0PC7N8u6GOMMcWydEKqSZm,Lie To Kick It,2Pac,0.891,0.684,1,1,-7.727,0.317,0.0243,0.0,0.165,0.659,93.365,217720
